,Category,X,Y
2137244,OTHER OFFENSES,-122.45057029200916,37.77097189273592
2137280,LARCENY/THEFT,-122.43340743763856,37.77842289988685
2137303,BURGLARY,-122.46220580280205,37.723954107160345
2137309,ASSAULT,-122.40787711735226,37.780387501355456
2137319,MISSING PERSON,-122.46554430845954,37.73874116184222
2137327,VANDALISM,-122.42322577258902,37.72927132787749
2137336,LARCENY/THEFT,-122.4205070736619,37.75854553592635
2137337,LARCENY/THEFT,-122.40681654217363,37.74772046661501
2137345,LARCENY/THEFT,-122.40340479147905,37.775420706711
2137358,LARCENY/THEFT,-122.41241426358104,37.783003796453364
2137368,LARCENY/THEFT,-122.42240442227623,37.789876481740606
2137380,ROBBERY,-122.41882973725443,37.70881613553377
2137420,NON-CRIMINAL,-122.4456306336732,37.7758527958728
2137442,LARCENY/THEFT,-122.44558596537706,37.78132107953709
2137467,ASSAULT,-122.41306992639721,37.78202042558664
2137468,VANDALISM,-122.4148223174428,37.80743145987235
2137480,VANDALISM,-122.40340479147905,37.775420706711
2137509,OTHER OFFENSES,-122.46176338898279,37.72177456605278
2137514,DRUG/NARCOTIC,-122.40787711735226,37.780387501355456
2137518,NON-CRIMINAL,-122.43538545494562,37.7239104470753
2137530,BURGLARY,-122.40962909684127,37.772090572618204
2137542,SUSPICIOUS OCC,-122.41127918996864,37.77157857650432
2137557,ASSAULT,-122.44048310699827,37.77555290168326
2137561,LARCENY/THEFT,-122.42429589127545,37.78339830749756
2137563,ROBBERY,-122.42511061323069,37.80414615262001
2137564,LARCENY/THEFT,-122.43136977243331,37.7853730435472
2137585,WARRANTS,-122.41069349800199,37.77302470620553
2137592,OTHER OFFENSES,-122.4205070736619,37.75854553592635
2137634,NON-CRIMINAL,-122.45057029200916,37.77097189273592
2137638,LARCENY/THEFT,-122.4246415971065,37.7975647118686
2137649,BURGLARY,-122.3829328525202,37.73973302279851
2137652,ASSAULT,-122.41710725637316,37.7853238292094
2137657,BURGLARY,-122.41695210857631,37.80036491653012
2137658,LARCENY/THEFT,-122.4215693232993,37.76088159495532
2137662,LARCENY/THEFT,-122.41498825259077,37.80826133054392
2137674,VEHICLE THEFT,-122.39139895525403,37.74607349388504
2137678,LARCENY/THEFT,-122.4109552489057,37.78413995095941
2137686,SECONDARY CODES,-122.4900934373594,37.780792084019374
2137712,LARCENY/THEFT,-122.43744938410968,37.781727018927995
2137724,FRAUD,-122.43041318762049,37.72047868585284
2137744,DRUG/NARCOTIC,-122.41316085096972,37.77745666118072
2137754,LARCENY/THEFT,-122.42166708607135,37.78284198481313
2137759,VANDALISM,-122.41530838881563,37.76531613563503
2137780,ASSAULT,-122.44048310699827,37.77555290168326
2137785,DRUG/NARCOTIC,-122.40805253846995,37.781566830002426
2137791,VEHICLE THEFT,-122.40109685156835,37.72455566977171
2137827,OTHER OFFENSES,-122.39929569079511,37.79885919839204
2137833,NON-CRIMINAL,-122.41856209710514,37.78418470913026
2137834,NON-CRIMINAL,-122.40806495821913,37.78690218196761
2137847,LARCENY/THEFT,-122.4296406692068,37.78476407071985
2137872,VEHICLE THEFT,-122.41235105536013,37.757431053497896
2137900,ASSAULT,-122.38308514461544,37.73175233873707
2137903,MISSING PERSON,-122.40391914835712,37.78711609846718
2137913,LARCENY/THEFT,-122.42998005348959,37.786502808037305
2137933,LARCENY/THEFT,-122.39819067320506,37.79902489710591
2137934,SUSPICIOUS OCC,-122.4079328682033,37.781506366642944
2137947,BURGLARY,-122.44096502724364,37.79031363638397
2137962,TRESPASS,-122.4076335207421,37.78418935014246
2137963,FRAUD,-122.40963635717192,37.790107712421424
2137968,LARCENY/THEFT,-122.4279911519107,37.78495312416125
2137983,BURGLARY,-122.41081311539051,37.79080100845076
2138008,ASSAULT,-122.39774442710336,37.729934693604356
2138049,SUSPICIOUS OCC,-122.4818537742862,37.73995605998864
2138070,LARCENY/THEFT,-122.42424647347087,37.774812252372115
2138111,LARCENY/THEFT,-122.46810530461347,37.71096391463944
2138126,LARCENY/THEFT,-122.41899637199913,37.782168913829175
2138132,STOLEN PROPERTY,-122.42404225419165,37.73740517834422
2138144,ROBBERY,-122.40921276860468,37.800925080639146
2138146,WARRANTS,-122.4350134216249,37.71736148453781
2138147,LARCENY/THEFT,-122.41461968690632,37.785583058847045
2138202,NON-CRIMINAL,-122.4374438693608,37.72613331763241
2138203,VANDALISM,-122.41771034472549,37.78423628778867
2138209,LARCENY/THEFT,-122.41288641980157,37.711037688733406
2138215,ASSAULT,-122.43627497948135,37.78002473310647
2138229,ROBBERY,-122.39755988625416,37.78088660094161
2138235,LARCENY/THEFT,-122.42021727334476,37.779151016009905
2138270,LARCENY/THEFT,-122.40618184104972,37.78947650680139
2138273,LARCENY/THEFT,-122.41381429243214,37.807036207118266
2138291,FRAUD,-122.41381429243214,37.807036207118266
2138318,LARCENY/THEFT,-122.4329146034938,37.78435334265677
2138330,LARCENY/THEFT,-122.40642963346114,37.80656886145246
2138334,NON-CRIMINAL,-122.41677356391622,37.79111659728536
2138340,ROBBERY,-122.42404225419165,37.73740517834422
2138343,NON-CRIMINAL,-122.44841411951131,37.76933101312535
2138364,WARRANTS,-122.42404225419165,37.73740517834422
2138389,TRESPASS,-122.42161585735352,37.78237048861826
2138401,SUSPICIOUS OCC,-122.37271235594393,37.72811176893948
2138425,NON-CRIMINAL,-122.41198764359528,37.785022662278635
2138487,STOLEN PROPERTY,-122.41431785788087,37.77994440520465
2138491,VANDALISM,-122.49751052695736,37.74769788600924
2138493,LARCENY/THEFT,-122.41093920555171,37.779212259008546
2138501,VANDALISM,-122.42049466163515,37.76182193259445
2138511,"SEX OFFENSES, FORCIBLE",-122.40653911514815,37.75648641093089
2138541,NON-CRIMINAL,-122.45406826683279,37.72898405183377
2138543,RUNAWAY,-122.45426926486816,37.71048301930949
2138578,WARRANTS,-122.40647997586424,37.741057552812975
2138582,LARCENY/THEFT,-122.43456373730044,37.784150491588676
2138604,LARCENY/THEFT,-122.4055247967998,37.79777149973384
2138606,LARCENY/THEFT,-122.42189313446691,37.77989123361397
2138607,WARRANTS,-122.41356409174415,37.77951403006305
2138626,VANDALISM,-122.40519875390088,37.805247004354015
2138631,WARRANTS,-122.37271235594393,37.72811176893948
2138636,DRUG/NARCOTIC,-122.4198145938115,37.76584272133717
2138647,VEHICLE THEFT,-122.43515009981228,37.76175972435981
2138657,NON-CRIMINAL,-122.47564746078615,37.72852806274646
2138665,DISORDERLY CONDUCT,-122.42161585735352,37.78237048861826
2138673,LARCENY/THEFT,-122.48542878847141,37.71297362541626
2138693,LARCENY/THEFT,-122.42284079465296,37.78454553552158
2138694,OTHER OFFENSES,-122.41585834309477,37.78305053668424
2138704,SUSPICIOUS OCC,-122.47629356936905,37.75237659415256
2138730,NON-CRIMINAL,-122.46284125083368,37.760452204565155
2138819,LARCENY/THEFT,-122.42279133102406,37.77595124427489
2138825,FRAUD,-122.41130281302492,37.78553557911025
2138828,VEHICLE THEFT,-122.41344867241524,37.71413711767876
2138845,TRESPASS,-122.4661758437982,37.71881279792317
2138859,OTHER OFFENSES,-122.4030163149925,37.730511092742965
2138874,OTHER OFFENSES,-122.39774442710336,37.729934693604356
2138884,BURGLARY,-122.41081311539051,37.79080100845076
2138907,LARCENY/THEFT,-122.40340479147905,37.775420706711
2138915,WARRANTS,-122.41316085096972,37.77745666118072
2138919,NON-CRIMINAL,-122.40589536988726,37.78673421849833
2138924,LARCENY/THEFT,-122.40697756369153,37.78991810168596
2138934,SECONDARY CODES,-122.40391914835712,37.78711609846718
2138971,ASSAULT,-122.43454269644795,37.76744826516512
2139003,ASSAULT,-122.38308514461544,37.73175233873707
2139013,LARCENY/THEFT,-122.49498242368587,37.74124575890362
2139057,ROBBERY,-122.41880958137476,37.781235256989994
2139060,NON-CRIMINAL,-122.50391223383801,37.76330549719204
2139066,NON-CRIMINAL,-122.42174765046309,37.76274366011474
2139088,WARRANTS,-122.40076161657451,37.78818953286506
2139089,FORGERY/COUNTERFEITING,-122.41197948749405,37.780903969675826
2139093,ROBBERY,-122.41750858668672,37.75390261218672
2139098,FORGERY/COUNTERFEITING,-122.41544875956171,37.77829352012903
2139102,DRUG/NARCOTIC,-122.44534678659977,37.77020819591721
2139131,OTHER OFFENSES,-122.49444031318977,37.74222297314642
2139151,ASSAULT,-122.46629480465643,37.740214312178985
2139160,VANDALISM,-122.48140959094744,37.763371933132994
2139193,LARCENY/THEFT,-122.4052104745682,37.75178641456064
2139224,VEHICLE THEFT,-122.43552977915243,37.71657096967502
2139234,NON-CRIMINAL,-122.40183306247928,37.78903977166494
2139249,DRUG/NARCOTIC,-122.41802488008493,37.74858688405715
2139253,DRUNKENNESS,-122.48815618337734,37.74442946191269
2139260,NON-CRIMINAL,-122.38733312809734,37.73012930297654
2139276,NON-CRIMINAL,-122.40987728293072,37.80805009690594
2139278,MISSING PERSON,-122.48510062151249,37.73828383469711
2139282,WARRANTS,-122.3849071060975,37.7368469604958
2139290,ROBBERY,-122.4162690891533,37.753159016108334
2139301,"SEX OFFENSES, FORCIBLE",-122.41440602985548,37.784190715111855
2139317,OTHER OFFENSES,-122.40340479147905,37.775420706711
2139331,LARCENY/THEFT,-122.4065209871443,37.785062942166064
2139333,VANDALISM,-122.40296235648547,37.778149130355295
2139348,LARCENY/THEFT,-122.461683159559,37.725189723674845
2139392,ASSAULT,-122.4072440870319,37.786564760768535
2139405,OTHER OFFENSES,-122.4264430578968,37.78979113443506
2139412,NON-CRIMINAL,-122.46427987944624,37.780033299100644
2139414,NON-CRIMINAL,-122.44660721494972,37.720723126878895
2139417,TRESPASS,-122.41644238213915,37.709770730043495
2139443,DRUG/NARCOTIC,-122.44534678659977,37.77020819591721
2139459,ASSAULT,-122.4162690891533,37.753159016108334
2139511,FRAUD,-122.41061605982893,37.76623807045301
2139512,VEHICLE THEFT,-122.41065907612152,37.749489677868226
2139538,OTHER OFFENSES,-122.43779970346763,37.774991294436624
2139556,LARCENY/THEFT,-122.39172714592985,37.76285148145298
2139559,ASSAULT,-122.42174038877845,37.759405250629015
2139573,LARCENY/THEFT,-122.40296235648547,37.778149130355295
2139578,FRAUD,-122.4210578548394,37.766598778147824
2139598,LARCENY/THEFT,-122.51364206426544,37.77846921994672
2139599,ASSAULT,-122.40950430935028,37.781526271747
2139632,WARRANTS,-122.39154917029906,37.71917919745816
2139660,FRAUD,-122.40987728293072,37.80805009690594
2139668,WARRANTS,-122.41985827733934,37.78613712523799
2139669,NON-CRIMINAL,-122.41379097278143,37.78383655653485
2139672,DRUG/NARCOTIC,-122.4205804401108,37.764996862293714
2139694,BURGLARY,-122.41440602985548,37.784190715111855
2139700,ASSAULT,-122.41854994019545,37.76428370950357
2139701,LARCENY/THEFT,-122.42154171426112,37.777781370377326
2139709,ROBBERY,-122.43072375424208,37.734432313516706
2139717,ASSAULT,-122.41544875956171,37.77829352012903
2139730,OTHER OFFENSES,-122.42005028987784,37.738274175077706
2139740,VANDALISM,-122.387247607197,37.7208692407802
2139750,LARCENY/THEFT,-122.41863508359535,37.78454908242
2139758,LARCENY/THEFT,-122.41459383195362,37.785119983955276
2139780,NON-CRIMINAL,-122.41967178029562,37.76505012146682
2139783,WEAPON LAWS,-122.40258516198077,37.719923303855964
2139788,ASSAULT,-122.43500286429793,37.760887806119364
2139829,ASSAULT,-122.42174038877845,37.759405250629015
2139852,VANDALISM,-122.43171008258426,37.761141881332705
2139872,WEAPON LAWS,-122.38469459061129,37.73376144434721
2139878,NON-CRIMINAL,-122.42634009728808,37.772573373072326
2139917,LARCENY/THEFT,-122.41499891317991,37.7708946575771
2139922,ASSAULT,-122.41934841611923,37.70994915731252
2139923,OTHER OFFENSES,-122.39154917029906,37.71917919745816
2139925,DRUNKENNESS,-122.41925042196988,37.78380692045594
2139960,OTHER OFFENSES,-122.49444031318977,37.74222297314642
2139971,NON-CRIMINAL,-122.42429589127545,37.78339830749756
2139985,OTHER OFFENSES,-122.41544875956171,37.77829352012903
2140003,ASSAULT,-122.40909322854523,37.785389821778736
2140004,NON-CRIMINAL,-122.42603656652621,37.759419804663
2140009,BURGLARY,-122.43011748936344,37.79962732275243
2140059,ROBBERY,-122.41416651509331,37.808419917270975
2140079,WEAPON LAWS,-122.40076161657451,37.78818953286506
2140098,NON-CRIMINAL,-122.39424398932607,37.72547741224743
2140100,ROBBERY,-122.4205239362925,37.790117249051654
2140119,VANDALISM,-122.50767759733169,37.753782003911574
2140150,LARCENY/THEFT,-122.42634009728808,37.772573373072326
2140182,VANDALISM,-122.41508872104643,37.7836719564372
2140190,NON-CRIMINAL,-122.41198764359528,37.785022662278635
2140191,VANDALISM,-122.41603597930296,37.74440181876209
2140204,LARCENY/THEFT,-122.41543547309445,37.806341889181354
2140213,BURGLARY,-122.39675908606131,37.77317344008753
2140232,OTHER OFFENSES,-122.41242734607188,37.76167510879939
2140242,MISSING PERSON,-122.41235403382143,37.758217661365954
2140244,VEHICLE THEFT,-122.45181851562045,37.70915421400649
2140266,SUSPICIOUS OCC,-122.46699630178982,37.733981166538065
2140271,ASSAULT,-122.39434785768043,37.749913196911066
2140274,OTHER OFFENSES,-122.48195214922058,37.7632941560241
2140286,OTHER OFFENSES,-122.41020608517887,37.77855185732378
2140294,LARCENY/THEFT,-122.40379325948861,37.78232358976164
2140307,OTHER OFFENSES,-122.39891947759556,37.796953574467025
2140313,ASSAULT,-122.40548840839584,37.78013986101814
2140314,VANDALISM,-122.38960128625452,37.73752509484475
2140326,BURGLARY,-122.43872325496001,37.8005583558889
2140328,NON-CRIMINAL,-122.41899268662522,37.76340811450342
2140333,DRUG/NARCOTIC,-122.41788544104195,37.785437847196754
2140342,NON-CRIMINAL,-122.42158168137036,37.761700717951754
2140349,OTHER OFFENSES,-122.42064189373345,37.781960822183756
2140353,DRUG/NARCOTIC,-122.41394672022498,37.77437835128758
2140354,WARRANTS,-122.40340479147905,37.775420706711
2140363,OTHER OFFENSES,-122.4209969140005,37.783103266873496
2140368,NON-CRIMINAL,-122.43512266988638,37.774320039415215
2140371,OTHER OFFENSES,-122.45228966049213,37.72569335757029
2140375,VANDALISM,-122.4129305220591,37.78383443741413
2140401,LARCENY/THEFT,-122.38793945219228,37.742260051955455
2140420,LARCENY/THEFT,-122.3987585969639,37.776568769742994
2140433,OTHER OFFENSES,-122.40397938420985,37.77987473541555
2140438,ASSAULT,-122.41767292362611,37.7881242734432
2140471,VANDALISM,-122.41560549623681,37.76771775206648
2140497,ASSAULT,-122.4040110971818,37.80103555677671
2140501,WARRANTS,-122.41983289014406,37.767462526182506
2140506,VEHICLE THEFT,-122.39688858129179,37.7217457711253
2140509,NON-CRIMINAL,-122.42918397879257,37.78666049188553
2140511,NON-CRIMINAL,-122.42922984129976,37.719850223537
2140561,DRIVING UNDER THE INFLUENCE,-122.40782240108328,37.79766877257757
2140569,ASSAULT,-122.41092835334732,37.783677874112406
2140592,LARCENY/THEFT,-122.3974507366882,37.7895861933973
2140593,NON-CRIMINAL,-122.39234767197833,37.78906035559928
2140594,NON-CRIMINAL,-122.44894893826256,37.713885679686214
2140598,OTHER OFFENSES,-122.41424295590727,37.78372402544785
2140602,NON-CRIMINAL,-122.41032349523243,37.785122522360666
2140603,LARCENY/THEFT,-122.42108724404943,37.76339244241395
2140607,OTHER OFFENSES,-122.39891947759556,37.796953574467025
2140622,NON-CRIMINAL,-122.41358348364805,37.77704362026356
2140625,WEAPON LAWS,-122.41394672022498,37.77437835128758
2140641,DRUG/NARCOTIC,-122.41316085096972,37.77745666118072
2140681,LARCENY/THEFT,-122.39331151803611,37.758910112271536
2140686,ASSAULT,-122.4144062947906,37.775236223146564
2140688,LARCENY/THEFT,-122.40842111692216,37.7835699386918
2140695,NON-CRIMINAL,-122.42096274717069,37.77523114685579
2140704,LARCENY/THEFT,-122.40340479147905,37.775420706711
2140705,ASSAULT,-122.44660721494972,37.720723126878895
2140711,DRUG/NARCOTIC,-122.41788544104195,37.785437847196754
2140717,OTHER OFFENSES,-122.42064189373345,37.781960822183756
2140729,ASSAULT,-122.42607958054528,37.76142677574725
2140731,ASSAULT,-122.46628707674331,37.77994387110125
2140732,LARCENY/THEFT,-122.39009424824663,37.79076385893032
2140754,OTHER OFFENSES,-122.41809076669236,37.786100745164475
2140758,SUSPICIOUS OCC,-122.4026876532128,37.76607541324492
2140760,LARCENY/THEFT,-122.40749684872044,37.77954962607553
2140795,WARRANTS,-122.41394672022498,37.77437835128758
2140808,BURGLARY,-122.39154539989224,37.760961714802775
2140813,MISSING PERSON,-122.41304597196554,37.77386177716113
2140824,LARCENY/THEFT,-122.46802231254055,37.77330393814679
2140842,ROBBERY,-122.39880393382508,37.791429748933375
2140847,WARRANTS,-122.39844260242715,37.78424671874989
2140848,LARCENY/THEFT,-122.41844919178007,37.7530267515876
2140849,ROBBERY,-122.39781450633369,37.782137249161906
2140867,LARCENY/THEFT,-122.46248935163878,37.76695917318122
2140871,BURGLARY,-122.4706430308862,37.723560898564585
2140876,NON-CRIMINAL,-122.40157485542014,37.72614166494503
2140880,ROBBERY,-122.41394672022498,37.77437835128758
2140904,OTHER OFFENSES,-122.4026876532128,37.76607541324492
2140935,ASSAULT,-122.41856209710514,37.78418470913026
2140949,OTHER OFFENSES,-122.4086649893645,37.733419243862755
2140954,OTHER OFFENSES,-122.40465836143451,37.73294870431924
2140958,OTHER OFFENSES,-122.4492792256028,37.72015152557922
2140963,SECONDARY CODES,-122.39434785768043,37.749913196911066
2140981,NON-CRIMINAL,-122.40031605728649,37.79009962736703
2141008,SUSPICIOUS OCC,-122.37560517196245,37.73072152157033
2141042,OTHER OFFENSES,-122.4026876532128,37.76607541324492
2141045,ASSAULT,-122.38963953154301,37.786225041808095
2141053,OTHER OFFENSES,-122.49332835851787,37.76473124436024
2141060,LARCENY/THEFT,-122.40340479147905,37.775420706711
2141075,OTHER OFFENSES,-122.41242734607188,37.76167510879939
2141091,LARCENY/THEFT,-122.39248344040425,37.72440931339809
2141092,SUSPICIOUS OCC,-122.41556446569528,37.77309948204797
2141105,WARRANTS,-122.4182198338814,37.79082446637384
2141117,OTHER OFFENSES,-122.49692332720804,37.777548504276965
2141120,DRUG/NARCOTIC,-122.41316085096972,37.77745666118072
2141121,NON-CRIMINAL,-122.41561882372156,37.80727560328014
2141135,OTHER OFFENSES,-122.42727064064621,37.79813360208539
2141139,MISSING PERSON,-122.41235403382143,37.758217661365954
2141141,WARRANTS,-122.49704439268692,37.772901103422925
2141143,NON-CRIMINAL,-122.43352162809505,37.77027976626989
2141151,ASSAULT,-122.41015707391114,37.78429738433125
2141156,VEHICLE THEFT,-122.49186188088385,37.76008994984647
2141161,DRUG/NARCOTIC,-122.49704439268692,37.772901103422925
2141165,NON-CRIMINAL,-122.46106271117607,37.781158051920436
2141226,NON-CRIMINAL,-122.41069728496572,37.709860645759655
2141232,WEAPON LAWS,-122.40009166551901,37.800161720726145
2141236,SUSPICIOUS OCC,-122.40379325948861,37.78232358976164
2141245,MISSING PERSON,-122.41304597196554,37.77386177716113
2141248,LARCENY/THEFT,-122.47648136270818,37.761818925041155
2141257,VEHICLE THEFT,-122.3961382946621,37.71703859490525
2141262,NON-CRIMINAL,-122.40030242151282,37.77779922904189
2141283,OTHER OFFENSES,-122.40989282028984,37.780113497316385
2141286,LARCENY/THEFT,-122.4307915118085,37.78645623079553
2141289,OTHER OFFENSES,-122.48436033464972,37.760420746267684
2141298,ASSAULT,-122.41556446569528,37.77309948204797
2141308,OTHER OFFENSES,-122.41394672022498,37.77437835128758
2141311,FRAUD,-122.40397938420985,37.77987473541555
2141312,OTHER OFFENSES,-122.42511061323069,37.80414615262001
2141327,BURGLARY,-122.37560517196245,37.73072152157033
2141330,DRUG/NARCOTIC,-122.41951570840605,37.76342923284962
2141342,LARCENY/THEFT,-122.42397615827585,37.79016093101586
2141362,LARCENY/THEFT,-122.43336332564158,37.708517906825755
2141363,OTHER OFFENSES,-122.39844260242715,37.78424671874989
2141369,ASSAULT,-122.4342143560157,37.716980004234244
2141372,SUSPICIOUS OCC,-122.4360718333868,37.79962242308092
2141384,OTHER OFFENSES,-122.49332835851787,37.76473124436024
2141403,SUSPICIOUS OCC,-122.40340479147905,37.775420706711
2141414,OTHER OFFENSES,-122.42727064064621,37.79813360208539
2141429,LARCENY/THEFT,-122.41367937688835,37.78092583368524
2141435,OTHER OFFENSES,-122.46905466690588,37.73796909381488
2141461,"SEX OFFENSES, FORCIBLE",-122.414545329128,37.75808552890193
2141462,LARCENY/THEFT,-122.4060962977722,37.78902347049032
2141467,SUSPICIOUS OCC,-122.40952991327822,37.765718439528214
2141475,ASSAULT,-122.39844260242715,37.78424671874989
2141497,VANDALISM,-122.40195731185072,37.80277533313292
2141504,NON-CRIMINAL,-122.40391914835712,37.78711609846718
2141509,ASSAULT,-122.41474383538244,37.778719262789004
2141539,OTHER OFFENSES,-122.41918309636223,37.78309982445922
2141543,ASSAULT,-122.41299907500886,37.78627745916602
2141558,VEHICLE THEFT,-122.40339036479642,37.78026557771891
2141564,NON-CRIMINAL,-122.444988946157,37.75177810080645
2141577,ROBBERY,-122.42271387681774,37.775244832582025
2141578,LARCENY/THEFT,-122.41811109675794,37.80701999986013
2141592,LARCENY/THEFT,-122.39311064071288,37.77731032196983
2141616,LARCENY/THEFT,-122.40643005113998,37.77907835986833
2141626,OTHER OFFENSES,-122.40391914835712,37.78711609846718
2141635,LARCENY/THEFT,-122.40340240264193,37.787860978898095
2141640,VEHICLE THEFT,-122.44073711865174,37.77271246601719
2141646,VEHICLE THEFT,-122.39459145637278,37.72472740825373
2141647,LARCENY/THEFT,-122.40126770365187,37.800012621374336
2141649,ASSAULT,-122.47270784457596,37.77775288446934
2141660,LARCENY/THEFT,-122.43322047529907,37.77748926526213
2141662,ASSAULT,-122.38307233133702,37.73055287869608
2141672,SUSPICIOUS OCC,-122.4033862383647,37.762793306699976
2141681,LARCENY/THEFT,-122.39690553197529,37.77685876654681
2141683,LARCENY/THEFT,-122.47471929126186,37.76084590272861
2141691,ASSAULT,-122.41073809731495,37.767524308783024
2141695,LARCENY/THEFT,-122.40529484521451,37.7863072236365
2141704,LARCENY/THEFT,-122.40391914835712,37.78711609846718
2141724,TRESPASS,-122.39844260242715,37.78424671874989
2141728,VEHICLE THEFT,-122.47816767675477,37.778454971066274
2141732,SECONDARY CODES,-122.47167053165659,37.762849865467366
2141743,BURGLARY,-122.40195731185072,37.80277533313292
2141794,LARCENY/THEFT,-122.4061460842956,37.80554096125208
2141803,BURGLARY,-122.40334021405964,37.795991887377774
2141817,WEAPON LAWS,-122.41251534135559,37.780477748050814
2141822,WEAPON LAWS,-122.4179492178342,37.76972086304567
2141825,ASSAULT,-122.414545329128,37.75808552890193
2141831,ROBBERY,-122.41781255878657,37.75710057964281
2141833,EMBEZZLEMENT,-122.40109685156835,37.72455566977171
2141836,NON-CRIMINAL,-122.40427017948574,37.784478853874475
2141840,ROBBERY,-122.40388756786464,37.779004961063755
2141891,LARCENY/THEFT,-122.40514568547216,37.79621045305181
2141912,LARCENY/THEFT,-122.41507715493795,37.77468708884349
2141915,ASSAULT,-122.39728968381614,37.749683705931595
2141931,OTHER OFFENSES,-122.40529484521451,37.7863072236365
2141941,VANDALISM,-122.40521126711712,37.77756836614051
2141951,OTHER OFFENSES,-122.40435388697769,37.79918951974104
2141961,SECONDARY CODES,-122.41233347161685,37.807688763475596
2141966,NON-CRIMINAL,-122.47001920525558,37.738990410638024
2141968,LARCENY/THEFT,-122.4065209871443,37.785062942166064
2141980,LARCENY/THEFT,-122.40677539239205,37.788498286614775
2141994,OTHER OFFENSES,-122.39041776743083,37.71650617808711
2142001,LARCENY/THEFT,-122.41527002365143,37.80589801136614
2142015,OTHER OFFENSES,-122.43911619080322,37.77340218000647
2142023,ASSAULT,-122.41781255878657,37.75710057964281
2142045,SUSPICIOUS OCC,-122.4162690891533,37.753159016108334
2142065,DRUG/NARCOTIC,-122.41316085096972,37.77745666118072
2142087,VANDALISM,-122.4342290039533,37.763485013784596
2142091,LARCENY/THEFT,-122.41248326347984,37.77063059107756
2142092,WARRANTS,-122.41836883916504,37.787486157227136
2142097,ASSAULT,-122.43444692866741,37.760867067166494
2142103,LARCENY/THEFT,-122.403715607574,37.78404281157316
2142104,DRUG/NARCOTIC,-122.40738717209818,37.781068891878135
2142111,LARCENY/THEFT,-122.39288863559116,37.77535996569361
2142116,NON-CRIMINAL,-122.47364407553276,37.7155536666978
2142127,MISSING PERSON,-122.43476428669165,37.72261613631356
2142153,ASSAULT,-122.4143020525436,37.781863316866
2142165,NON-CRIMINAL,-122.41437970077604,37.77604367339829
2142166,ASSAULT,-122.39728968381614,37.749683705931595
2142181,NON-CRIMINAL,-122.41187412057651,37.77761762810256
2142182,DRUG/NARCOTIC,-122.41560549623681,37.76771775206648
2142187,LARCENY/THEFT,-122.40340479147905,37.775420706711
2142193,WARRANTS,-122.40529484521451,37.7863072236365
2142202,OTHER OFFENSES,-122.41082093944748,37.79183345972322
2142209,BURGLARY,-122.47564746078615,37.72852806274646
2142212,OTHER OFFENSES,-122.40435388697769,37.79918951974104
2142228,OTHER OFFENSES,-122.41529082062327,37.71350382630128
2142233,BURGLARY,-122.4265900961462,37.765191010891954
2142241,SUSPICIOUS OCC,-122.41402726269041,37.77186361771543
2142245,LARCENY/THEFT,-122.40973877190581,37.77034820354541
2142283,LARCENY/THEFT,-122.41328752719359,37.771196203237636
2142294,LARCENY/THEFT,-122.40596732763687,37.792932999957145
2142296,DRUG/NARCOTIC,-122.41316085096972,37.77745666118072
2142303,ASSAULT,-122.4076335207421,37.78418935014246
2142316,SECONDARY CODES,-122.41142602410775,37.752601970604246
2142340,SUSPICIOUS OCC,-122.4322284572272,37.7667838886869
2142349,ROBBERY,-122.39891947759556,37.796953574467025
2142357,ASSAULT,-122.42173850847587,37.76409722290243
2142362,DRUNKENNESS,-122.41437970077604,37.77604367339829
2142370,OTHER OFFENSES,-122.41617812314944,37.75725429862227
2142380,SUSPICIOUS OCC,-122.41666728418495,37.77212327747199
2142391,OTHER OFFENSES,-122.40340479147905,37.775420706711
2142396,ASSAULT,-122.39728968381614,37.749683705931595
2142408,ASSAULT,-122.40901120663872,37.78113405682432
2142412,NON-CRIMINAL,-122.43501209378908,37.76176771829544
2142426,OTHER OFFENSES,-122.41836018197365,37.78314989782107
2142433,ASSAULT,-122.41299907500886,37.78627745916602
2142443,LARCENY/THEFT,-122.4076335207421,37.78418935014246
2142448,NON-CRIMINAL,-122.4218863579807,37.76491789094235
2142459,ASSAULT,-122.42446746767048,37.73606047573263
2142478,SECONDARY CODES,-122.423159266469,37.748684884702115
2142488,LARCENY/THEFT,-122.40427017948574,37.784478853874475
2142491,OTHER OFFENSES,-122.44752244933692,37.773261285104546
2142501,NON-CRIMINAL,-122.39472284517866,37.724756095950035
2142515,STOLEN PROPERTY,-122.4061460842956,37.80554096125208
2142520,OTHER OFFENSES,-122.44944537444604,37.7466596250717
2142528,OTHER OFFENSES,-122.41529082062327,37.71350382630128
2142545,LARCENY/THEFT,-122.4027125932818,37.783259654397924
2142563,OTHER OFFENSES,-122.43597721702993,37.72312883067275
2142582,ROBBERY,-122.40525446302358,37.78925250405221
2142586,SUSPICIOUS OCC,-122.4322284572272,37.7667838886869
2142587,LARCENY/THEFT,-122.42695563170948,37.76924706320703
2142610,LARCENY/THEFT,-122.39886197111295,37.80078099960368
2142615,VANDALISM,-122.4078777877327,37.78596800767754
2142620,WEAPON LAWS,-122.4465189189301,37.771922889157025
2142623,BURGLARY,-122.41359081915344,37.75814314083267
2142625,TRESPASS,-122.42769976632178,37.787700241780406
2142628,SUSPICIOUS OCC,-122.397543611077,37.7791319631179
2142642,VEHICLE THEFT,-122.41861162662823,37.80313267413357
